ID,Unnamed: 0,R_fighter,Referee,date,location,Winner,title_bout,weight_class,no_of_rounds,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age
3614,3614,Jake Ellenberger,Kim Winslow,2/5/2011,"Las Vegas, Nevada, USA",1,FALSE,Welterweight,3,0,2,0,9,7,11.66666667,7.666666667,18.33333333,7,25,12.33333333,45.33333333,19.33333333,1,0.666666667,0.666666667,1.333333333,1,55,27,0.47,1,4.333333333,3.333333333,0.82,95.66666667,59,2,1,4.333333333,3.666666667,7.666666667,5,17.66666667,4.333333333,12,7,31,11,0,2,1.666666667,2.333333333,0.666666667,37.33333333,16.33333333,0.5,1,1.333333333,0.333333333,0.166666667,105.3333333,79.66666667,8,654.3333333,0,0,0,0,1,0,1,2,Orthodox,175.26,180.34,170,25
3615,3615,Miguel Torres,Mario Yamasaki,2/5/2011,"Las Vegas, Nevada, USA",1,FALSE,Bantamweight,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,Orthodox,175.26,193.04,135,30
3616,3616,Donald Cerrone,Steve Mazzagatti,2/5/2011,"Las Vegas, Nevada, USA",1,FALSE,Lightweight,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,Orthodox,185.42,185.42,155,27
3617,3617,Chad Mendes,Herb Dean,2/5/2011,"Las Vegas, Nevada, USA",1,FALSE,Featherweight,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,Orthodox,167.64,167.64,145,25
3618,3618,Norifumi Yamamoto,Mario Yamasaki,2/5/2011,"Las Vegas, Nevada, USA",-1,FALSE,Bantamweight,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,Southpaw,162.56,167.64,135,33
3619,3619,Paul Taylor,Kim Winslow,2/5/2011,"Las Vegas, Nevada, USA",1,FALSE,Lightweight,3,2,0,0,11.875,8.625,15.5,11.375,96.75,41.375,9.25,4.5,89.25,32,0.375,20.375,16.625,0.875,0.25,121.5,57.25,0.46,0.5,0.875,0.25,0.25,161.125,94.125,1,5,17.875,14.625,13.625,9.25,87.625,32.875,32.125,18.125,105.5,37.75,0,10,7.875,1.625,0.125,133.375,60.25,0.475,0.25,5.25,2.625,0.51625,186,108.375,22,786.375,0,0,1,1,1,0,0,3,Orthodox,182.88,182.88,155,31
3620,3620,Kyle Kingsbury,Steve Mazzagatti,2/5/2011,"Las Vegas, Nevada, USA",1,FALSE,Light Heavyweight,3,0,2,0,9.666666667,6.333333333,8.666666667,5,99.66666667,30,4.666666667,3,87.33333333,20.66666667,0,16,11,1,0,113,38,0.353333333,0,6.333333333,3.666666667,0.34,164.6666667,88.33333333,2,1,11.66666667,7,13,5,91.33333333,34.33333333,9,5,91.66666667,30.66666667,0,10,6.666666667,1,0.333333333,113.3333333,44.33333333,0.46,0,8.333333333,2.666666667,0.203333333,157.6666667,87,9,900,0,0,1,1,0,0,0,2,Orthodox,193.04,193.04,205,28
3621,3621,Mike Pierce,Herb Dean,2/5/2011,"Las Vegas, Nevada, USA",1,FALSE,Welterweight,3,0,2,0,11.5,8.5,18.25,10.75,46.75,10.5,22.75,16.5,64.25,18.75,0,12,10.5,2.75,0,87.75,37.75,0.4925,0.5,7.25,4.25,0.575,153.25,98.25,2,1,7.75,5.25,13.25,5.25,52.25,15.25,1.5,1.25,55.25,14.5,0,4,2,0.25,0,67,21.75,0.3325,0.25,2.5,1,0.1,95,47.25,12,872.75,0,0,0,2,0,1,0,3,Orthodox,172.72,177.8,170,30
3622,3622,Melvin Guillard,Mario Yamasaki,1/22/2011,"Killeen, Texas, USA",1,FALSE,Lightweight,3,0,3,0,5.25,3.916666667,3.166666667,1.75,36.25,12.83333333,7.25,3.833333333,38.58333333,12,0.583333333,2.833333333,2.5,0.25,0.166666667,46.66666667,18.41666667,0.385833333,0.083333333,1.416666667,1.083333333,0.4375,48.91666667,20.58333333,3,4,4,2.5,2.5,1.333333333,28.91666667,8.583333333,2.25,0.916666667,24.25,5.083333333,0.083333333,5.416666667,3.25,1.5,0.083333333,33.66666667,10.83333333,0.3225,0.666666667,4.5,1.666666667,0.426666667,51.25,27,21,406.4166667,0,0,2,1,4,0,1,8,Orthodox,175.26,172.72,155,27
3623,3623,Matt Mitrione,Dan Miragliotta,1/22/2011,"Killeen, Texas, USA",1,FALSE,Heavyweight,3,0,3,0,5.666666667,5.333333333,8,4.333333333,63.66666667,32,9,8.333333333,66.66666667,31.66666667,0.333333333,8.333333333,7.666666667,0.666666667,0,80.66666667,44.66666667,0.563333333,1.333333333,0,0,0,92.33333333,55.33333333,3,0,8.333333333,5,7.666666667,6,54,13,4,3.333333333,54.66666667,15,0,2.666666667,2.333333333,2,0,65.66666667,22.33333333,0.36,0.333333333,4,2,0.493333333,85.33333333,39,7,591.3333333,0,0,0,1,2,0,0,3,Switch,190.5,200.66,265,32
3624,3624,Mark Hominick,Don Turnage,1/22/2011,"Killeen, Texas, USA",1,FALSE,Featherweight,3,0,2,0,12.5,10,6.5,5.5,101.5,27,0,0,92,19.5,0,3.5,3,0,0,108,32.5,0.32,0.5,0,0,0,112.5,37,2,0,5.5,3,2.5,1.5,140,26.5,0,0,120.5,12,0,16.5,13,0,0,142.5,28,0.22,0,3.5,0.5,0.25,143,28.5,5,656,0,0,0,1,0,1,0,2,Orthodox,172.72,172.72,145,28
3625,3625,Pat Barry,Mario Yamasaki,1/22/2011,"Killeen, Texas, USA",1,FALSE,Heavyweight,3,1,0,0,2,1,0.25,0.25,37.5,14.75,0.75,0.75,29.25,9.5,0.75,7.25,5.25,0.5,0,38.5,15.75,0.3875,0,0,0,0,39.25,16.5,1,2,5,3,4.25,3,41.5,13.75,1,1,33,8,0.25,8.75,6.75,1,0,46.75,17.75,0.205,0.75,1.25,0.25,0.25,66,36,7,394.5,0,0,0,0,2,0,0,2,Orthodox,180.34,187.96,235,31
3626,3626,Cole Miller,Dan Miragliotta,1/22/2011,"Killeen, Texas, USA",-1,FALSE,Lightweight,3,0,2,0,5.5,2.875,5.625,2.625,40.5,8.375,7.75,4.875,46.5,11.625,0.25,1.875,1.375,2,0.75,53.875,15.875,0.28625,2.25,1.125,0.375,0.15625,63.375,24.75,2,2,2.375,1.625,5.375,2.625,30.625,11.125,8.25,5.125,35.75,12.25,0.375,6.125,5,0.5,0.375,44.25,18.875,0.405,0,1.125,0.75,0.5,63.625,36.625,14,421.25,0,0,0,1,1,4,0,6,Orthodox,185.42,187.96,145,26
3627,3627,Cody McKenzie,Jon Schorle,1/22/2011,"Killeen, Texas, USA",-1,FALSE,Lightweight,3,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,0,0,2,1,1,1,10,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,123,0,0,0,0,0,1,0,1,Switch,182.88,182.88,155,23
3628,3628,DaMarques Johnson,Don Turnage,1/22/2011,"Killeen, Texas, USA",1,FALSE,Welterweight,3,1,0,0,3.25,2.25,4.25,2.75,39.75,10.75,4,3,43.75,13.25,0.25,1,1,0.25,0.25,48,16.5,0.38,0.5,0.5,0,0,56.25,23.75,2,2,8.25,5,7.25,4.25,43.5,18,22.25,11.5,57.75,23.75,0,7,5,2.5,0,73,33.75,0.4675,2.75,3.25,2.5,0.7625,99,54.25,7,458.5,1,0,0,0,1,1,0,2,Orthodox,185.42,190.5,170,28
3629,3629,Rani Yahya,Mario Yamasaki,1/22/2011,"Killeen, Texas, USA",1,FALSE,Featherweight,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,Orthodox,167.64,170.18,135,26
3630,3630,Waylon Lowe,Dan Miragliotta,1/22/2011,"Killeen, Texas, USA",1,FALSE,Lightweight,3,0,1,0,1,0.5,1.5,0.5,23.5,8,8.5,5,32.5,13,0,0,0,1,0,33.5,13.5,0.29,0,6.5,3,0.435,62,37.5,1,1,3,2,3,2.5,38,12.5,5,3.5,33,8.5,0.5,10,8,0,0,46,18.5,0.49,0,0,0,0,72,44,4,554,0,0,1,0,0,0,0,1,Southpaw,170.18,,145,30
3631,3631,Charlie Brenneman,Jon Schorle,1/22/2011,"Killeen, Texas, USA",1,FALSE,Welterweight,3,1,0,0,10.5,10,8.5,4,19.5,4.5,15,12.5,30.5,10,0,2,1,1.5,0,43,21,0.445,0,7,4,0.55,78,55,1,1,5,4,6.5,3.5,22,9,8,7.5,29.5,15,1,2,1,0.5,1,36.5,20,0.52,1.5,0.5,0,0,46.5,29.5,5,620,0,0,0,1,0,0,0,1,Orthodox,177.8,182.88,155,29
3632,3632,Will Campuzano,Don Turnage,1/22/2011,"Killeen, Texas, USA",-1,FALSE,Bantamweight,3,1,0,0,3,3,0,0,42,12,9,4,47,12,0,1,1,0,1,51,16,0.31,0,2,1,0.5,74,37,0,1,4,4,1,0,42,17,1,1,31,6,0,9,8,3,0,44,18,0.4,1,9,7,0.77,89,57,3,873,0,0,0,0,0,0,0,0,Orthodox,175.26,177.8,125,24
3633,3633,Frankie Edgar,Yves Lavigne,1/1/2011,"Las Vegas, Nevada, USA",0,TRUE,Lightweight,5,0,5,0,14.88888889,10.33333333,10.77777778,7.222222222,89.88888889,29.11111111,25.77777778,16.66666667,103.7777778,38,0,7.777777778,4.666666667,2.333333333,0.222222222,126.4444444,53,0.448888889,0.222222222,8.333333333,3.555555556,0.314444444,162.6666667,86.55555556,5,1,6.555555556,4.111111111,6.666666667,3.222222222,95.88888889,21.44444444,0.888888889,0.666666667,94.22222222,19,0,2.666666667,2.222222222,0.333333333,0,103.4444444,25.33333333,0.257777778,0.555555556,4,2,0.302222222,117.3333333,37.66666667,28,915,2,0,0,6,1,1,0,8,Orthodox,167.64,172.72,145,29
3634,3634,Chris Leben,Josh Rosenthal,1/1/2011,"Las Vegas, Nevada, USA",-1,FALSE,Middleweight,3,0,3,0,8,4.8125,16.375,8.6875,39.1875,12.75,11.3125,7.5,50.125,18.125,0.25,8.75,6,1.375,0,66.875,28.9375,0.4475,0.5,1.625,0.9375,0.410625,133.3125,91.3125,5,5,6.625,4.6875,12,6.875,33.25,13.5625,4.6875,2.6875,40.125,15.875,0.125,3.1875,2.5625,0.9375,0.0625,49.9375,23.125,0.480625,0.375,2.875,1.3125,0.39375,65.6875,37.5625,35,561.9375,0,0,1,2,6,2,0,11,Southpaw,180.34,187.96,185,30
3635,3635,Brandon Vera,Steve Mazzagatti,1/1/2011,"Las Vegas, Nevada, USA",0,FALSE,Light Heavyweight,3,2,0,0,9,6.916666667,13.91666667,10.75,34.33333333,14.91666667,3.666666667,2.916666667,30.58333333,10.75,0.583333333,12.33333333,10.91666667,0.416666667,0,51.91666667,28.58333333,0.576666667,0.083333333,0.833333333,0.5,0.333333333,60.08333333,36,4,5,6.083333333,4.666666667,18,12.08333333,30.91666667,8.75,5.166666667,2.833333333,39.33333333,11.91666667,0.083333333,8.666666667,7.083333333,0.333333333,0,54.08333333,23.66666667,0.4375,0,2.916666667,0.916666667,0.305,73.91666667,42.33333333,24,515.0833333,0,0,0,2,4,1,0,7,Orthodox,190.5,193.04,230,33
3636,3636,Nate Diaz,Yves Lavigne,1/1/2011,"Las Vegas, Nevada, USA",-1,FALSE,Welterweight,3,0,2,0,7.272727273,4.181818182,9,6,75.54545455,20.81818182,5.363636364,3.636363636,77.36363636,21.81818182,0.181818182,5.272727273,4.454545455,1,0.272727273,89.90909091,30.45454545,0.410909091,1.272727273,3.454545455,1.181818182,0.407272727,121.8181818,59.63636364,5,3,5.181818182,3.363636364,10.54545455,6,41.36363636,10.72727273,11,6.363636364,50.81818182,13.27272727,0.181818182,6.909090909,6.454545455,1.272727273,0.363636364,62.90909091,23.09090909,0.404545455,0.818181818,4.181818182,2.272727273,0.470909091,74.90909091,34.36363636,24,574.2727273,1,0,1,0,1,6,0,8,Southpaw,182.88,193.04,170,25
3637,3637,Clay Guida,Josh Rosenthal,1/1/2011,"Las Vegas, Nevada, USA",1,FALSE,Lightweight,3,0,2,0,6.916666667,4.666666667,7.166666667,4.75,56.83333333,14.08333333,19.91666667,11.5,69.08333333,18.58333333,0.25,7.916666667,7.083333333,2.583333333,0,83.91666667,30.33333333,0.380833333,0.583333333,7.833333333,3.166666667,0.429166667,124.3333333,66.25,3,5,4.666666667,3.5,6.5,4.5,74.41666667,22.08333333,5,3.75,79,25.25,0.166666667,2.25,1.583333333,0.333333333,0.166666667,85.91666667,30.33333333,0.319166667,1.166666667,2.083333333,0.5,0.215,104.5833333,46.83333333,31,713.1666667,0,0,2,1,1,3,0,7,Orthodox,170.18,177.8,155,29
3638,3638,Jeremy Stephens,Kim Winslow,1/1/2011,"Las Vegas, Nevada, USA",1,FALSE,Lightweight,3,1,0,0,8,6.1,4.7,3.9,45,17.1,18.4,10.5,51.7,19.7,0.6,8.4,5.7,0.2,0.6,68.1,31.5,0.457,0.3,1.5,0.9,0.41,88.9,50.9,2,5,7.1,5.6,4.1,2.5,53.1,19,8,4.6,52.5,15.5,0.1,5.6,5,3.9,0.5,65.2,26.1,0.382,1.7,3.1,1.3,0.274,95.4,52.6,25,697.3,0,0,1,1,2,0,1,5,Orthodox,172.72,180.34,145,24
3639,3639,Dustin Poirier,Steve Mazzagatti,1/1/2011,"Las Vegas, Nevada, USA",1,FALSE,Featherweight,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,Southpaw,175.26,182.88,155,21
3640,3640,Phil Baroni,Josh Rosenthal,1/1/2011,"Las Vegas, Nevada, USA",-1,FALSE,Middleweight,3,5,0,0,10.44444444,9.222222222,16.44444444,10.22222222,26.77777778,8,11.88888889,8.666666667,44.11111111,17.33333333,0.444444444,0.555555556,0.333333333,0.444444444,0.222222222,55.11111111,26.88888889,0.515555556,0.222222222,2,0.888888889,0.267777778,104.7777778,73.88888889,2,6,13.11111111,10.33333333,21,14.88888889,32.66666667,16.55555556,13.22222222,10.11111111,46.55555556,24.55555556,0,7.222222222,6.666666667,1.666666667,0.333333333,66.88888889,41.55555556,0.568888889,0.444444444,4.888888889,1.777777778,0.294444444,122.4444444,93.44444444,20,615.3333333,0,0,0,1,2,0,0,3,Orthodox,175.26,182.88,170,34
3641,3641,Mike Brown,Yves Lavigne,1/1/2011,"Las Vegas, Nevada, USA",-1,FALSE,Featherweight,3,1,0,0,0,0,7,7,2,1,6,5,9,7,0,6,6,1,0,15,13,0.86,0,2,1,0.5,41,36,0,1,5,5,8,6,0,0,0,0,2,0,0,1,1,0,0,8,6,0.75,4,1,1,1,12,10,1,211,0,0,0,0,0,0,0,0,Orthodox,167.64,177.8,145,35
3642,3642,Daniel Roberts,Kim Winslow,1/1/2011,"Las Vegas, Nevada, USA",1,FALSE,Welterweight,3,0,2,0,0.666666667,0.333333333,0.333333333,0.333333333,17.66666667,1.666666667,5.666666667,2.666666667,22.33333333,4,0,0.666666667,0.333333333,2.333333333,0.333333333,23.66666667,4.666666667,0.24,1.333333333,3.666666667,2.666666667,0.886666667,45.33333333,22.66666667,2,1,2.333333333,1,3,1,22,6.333333333,1.666666667,1.666666667,19.66666667,3.333333333,0,4.666666667,4.666666667,0.333333333,0,26.66666667,9,0.35,0,1,0.666666667,0.666666667,37,18.33333333,5,364.6666667,0,0,1,0,0,1,0,2,Southpaw,177.8,187.96,170,30
3643,3643,Jacob Volkmann,Steve Mazzagatti,1/1/2011,"Las Vegas, Nevada, USA",1,FALSE,Lightweight,3,0,2,0,3.25,2.5,5,2.5,25,5.75,22.5,13,45.5,16.75,0,3.75,2,3.5,0.5,52.5,21.25,0.4,0.75,4.25,3,0.4825,97.25,59.25,2,2,3.75,3.25,8.5,4.5,28,8,19,10.5,48.25,16.75,0.75,3.5,3,3,1,55.5,23,0.41,0.75,2,1.25,0.3125,73.75,38.5,10,735.75,0,0,1,1,0,0,0,2,Southpaw,175.26,180.34,155,30
3644,3644,Georges St-Pierre,Herb Dean,12/11/2010,"Montreal, Quebec, Canada",1,TRUE,Welterweight,5,0,7,0,10.75,9.5,5,3.75,46,22.5,31.9375,22.625,63.5,32.625,0.5,8.6875,6.75,6.6875,0.3125,82.9375,48.875,0.5875,1.375,4.75,3.875,0.766875,149.625,111.75,7,2,4.6875,3.4375,4.5,2.625,36.8125,8.6875,3.875,2,36.9375,7.4375,0.125,3.5625,2.4375,0.4375,0.1875,45.1875,13.3125,0.305625,0.4375,2.5,0.3125,0.105625,67.125,33.4375,43,762,9,0,1,6,5,2,0,14,Orthodox,180.34,193.04,185,29
3645,3645,Stefan Struve,Yves Lavigne,12/11/2010,"Montreal, Quebec, Canada",1,FALSE,Heavyweight,3,0,1,0,2.833333333,2.166666667,4.5,2.166666667,19,9.166666667,3.5,2.5,19,6.833333333,0.166666667,5.166666667,4.833333333,0.5,0.333333333,27,13.83333333,0.473333333,2.333333333,0.5,0.333333333,0.333333333,44.5,29,3,2,4.333333333,3.333333333,5.333333333,2.333333333,17.16666667,6.333333333,23.66666667,11,41.66666667,16.16666667,0.666666667,0.166666667,0.166666667,0.5,0.166666667,46.16666667,19.66666667,0.461666667,0.333333333,0.333333333,0.333333333,0.333333333,57.5,28.33333333,10,336,0,1,0,0,1,2,0,4,Orthodox,210.82,213.36,265,22
3646,3646,Jim Miller,Dan Miragliotta,12/11/2010,"Montreal, Quebec, Canada",1,FALSE,Lightweight,3,0,5,0,7.75,4.5,9.25,5,56.125,14.75,15.375,8.5,66.375,18,0.25,6.625,5.75,2.875,0.25,80.75,28.25,0.35125,2,4.5,2,0.355,107.5,52.375,5,1,6.125,4.25,5.375,3.125,46.75,11.625,3.25,1.75,48.125,11.25,0,1.125,1,1,0.375,55.375,16.5,0.28875,0.375,2.25,1.25,0.32875,82.25,42.125,21,724.75,0,0,0,4,1,2,0,7,Southpaw,172.72,180.34,155,27
3647,3647,Joe Stevenson,Dan Miragliotta,12/11/2010,"Montreal, Quebec, Canada",-1,FALSE,Lightweight,3,1,0,0,3.923076923,2.615384615,3.692307692,2.461538462,26.84615385,7.769230769,14.92307692,9.923076923,38.53846154,14.92307692,0.076923077,3,2.615384615,1.615384615,0.384615385,45.46153846,20.15384615,0.51,1.461538462,4.461538462,2.230769231,0.466153846,67.23076923,38.84615385,4,5,4.384615385,2.923076923,2.615384615,1,47.84615385,16.30769231,11.30769231,6.230769231,56.38461538,19.76923077,0.307692308,1,0.846153846,1.769230769,0.384615385,61.76923077,23.53846154,0.326153846,1.153846154,1.769230769,1.153846154,0.423846154,82,41.84615385,29,612.2307692,2,0,0,3,1,3,1,8,Orthodox,170.18,177.8,145,28
3648,3648,Thiago Alves,Yves Lavigne,12/11/2010,"Montreal, Quebec, Canada",1,FALSE,Welterweight,3,2,0,0,4.384615385,3.307692308,8.692307692,5.384615385,53.53846154,17.84615385,11.46153846,5.538461538,56.53846154,15.92307692,0.615384615,12.76923077,9.538461538,0.923076923,0.153846154,73.69230769,28.76923077,0.478461538,0.307692308,0.615384615,0.461538462,0.307692308,91.53846154,44.30769231,7,4,6.615384615,4.538461538,6.769230769,4,45.07692308,12.61538462,9.230769231,6.538461538,49.53846154,14.53846154,0.153846154,4.923076923,4.076923077,2.384615385,0.076923077,61.07692308,23.15384615,0.423846154,0.615384615,5.538461538,2.307692308,0.37,84.61538462,45,30,606.0769231,1,0,0,2,6,0,1,9,Orthodox,175.26,177.8,170,27
3649,3649,Joe Doerksen,Marc-Andre Cote,12/11/2010,"Montreal, Quebec, Canada",-1,FALSE,Middleweight,3,1,0,0,4.375,3.125,4.25,2.125,24.375,10.125,2.125,1.125,24.25,8.5,0.125,2.125,1.75,1.625,0.25,30.75,13.375,0.5825,1.5,4.375,1.5,0.34875,47.75,29.5,1,6,5.375,4.75,7.125,4.875,27.25,12.125,20.625,13,47,22.75,0.5,2.625,2.5,2.625,0.75,55,30,0.55875,1.25,2.375,1.75,0.4775,75.875,49.5,19,578.75,0,0,0,0,0,2,0,2,Orthodox,182.88,190.5,185,33
3650,3650,Mark Bocek,Philippe Chartier,12/11/2010,"Montreal, Quebec, Canada",1,FALSE,Lightweight,3,1,0,0,5.142857143,4.428571429,6.142857143,4.857142857,21.85714286,3.714285714,17.85714286,8.285714286,39.28571429,11,0,1.428571429,1.428571429,4.857142857,0.285714286,45.85714286,16.85714286,0.362857143,1.285714286,6.285714286,2.571428571,0.534285714,83,50.71428571,3,3,3.142857143,2.285714286,5.285714286,3.571428571,31.14285714,10.28571429,8.285714286,5.285714286,39.14285714,14.42857143,0.142857143,2.428571429,2.428571429,1.285714286,0.571428571,44.71428571,19.14285714,0.437142857,0.857142857,0.714285714,0.428571429,0.357142857,76,49.42857143,15,604.5714286,0,0,0,1,0,3,0,4,Orthodox,172.72,190.5,155,29
3651,3651,Jesse Bongfeldt,Dan Miragliotta,12/11/2010,"Montreal, Quebec, Canada",0,FALSE,Middleweight,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,Orthodox,182.88,,185,30
3652,3652,Matthew Riddle,Yves Lavigne,12/11/2010,"Montreal, Quebec, Canada",-1,FALSE,Welterweight,3,0,2,0,16.66666667,14.16666667,25.83333333,19.5,17.33333333,4.833333333,32.33333333,21,46.66666667,20.5,0,12.16666667,10.66666667,4.5,0.166666667,75.5,45.33333333,0.596666667,0.666666667,7,3.666666667,0.57,177,137,3,1,9,5.5,13.66666667,8,24.33333333,9,11,5.833333333,33.83333333,12.83333333,0,6.166666667,4.5,0.666666667,0.333333333,49,22.83333333,0.438333333,0.333333333,2.333333333,0.166666667,0.166666667,78.83333333,51.66666667,17,798.6666667,0,0,0,3,1,0,0,5,Southpaw,185.42,187.96,170,24
3653,3653,TJ Grant,Philippe Chartier,12/11/2010,"Montreal, Quebec, Canada",-1,FALSE,Welterweight,3,0,1,0,13.6,10.6,18.4,12.8,35.4,16,7,4.8,41,17.6,0.2,6.2,5.4,4.2,0.6,60.8,33.6,0.55,0.2,3.8,1.8,0.388,86.4,55.4,1,2,3.6,2.4,7.6,4.4,29.8,11.8,21.4,11.6,50,20.8,0.2,5.2,4.6,0.8,1,58.8,27.8,0.44,0.4,3,2.8,0.56,88.8,55.6,13,779.4,0,0,1,1,1,0,0,3,Orthodox,177.8,182.88,155,26
3654,3654,Pat Audinwood,Herb Dean,12/11/2010,"Montreal, Quebec, Canada",-1,FALSE,Lightweight,3,1,0,0,2,2,0,0,8,3,0,0,6,1,0,0,0,0,0,8,3,0.37,0,0,0,0,13,6,0,1,2,2,0,0,3,1,8,6,9,5,0,0,0,1,0,11,7,0.63,1,2,2,1,63,50,1,227,0,0,0,0,0,0,0,0,Orthodox,182.88,,155,24
3655,3655,Jonathan Brookins,Herb Dean,12/4/2010,"Las Vegas, Nevada, USA",1,TRUE,Lightweight,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,Southpaw,182.88,185.42,145,25
3656,3656,Stephan Bonnar,Steve Mazzagatti,12/4/2010,"Las Vegas, Nevada, USA",1,FALSE,Light Heavyweight,3,0,1,0,6.333333333,4.416666667,15.33333333,9.166666667,52.83333333,14.25,11.66666667,7.166666667,68.91666667,23.16666667,0.166666667,4.583333333,3,1.416666667,0.166666667,79.83333333,30.58333333,0.396666667,0.916666667,2.25,0.833333333,0.178333333,109.75,58.08333333,3,6,7.833333333,6.166666667,16.08333333,9.75,54.41666667,22,6,3.916666667,59.66666667,23.16666667,0.083333333,9,6.333333333,1.083333333,0.083333333,76.5,35.66666667,0.504166667,0.333333333,4.333333333,1.833333333,0.294166667,95.33333333,53.16666667,30,693.5833333,1,0,0,2,2,2,0,6,Orthodox,193.04,198.12,205,33
3657,3657,Kendall Grove,Josh Rosenthal,12/4/2010,"Las Vegas, Nevada, USA",-1,FALSE,Middleweight,3,0,1,0,6.272727273,5.363636364,13.63636364,10.27272727,22.72727273,5.909090909,6.636363636,4.272727273,34.27272727,13.18181818,0.181818182,2.454545455,1.909090909,0.727272727,0.363636364,43,20.45454545,0.414545455,1.545454545,0.454545455,0.363636364,0.363636364,69.27272727,45.72727273,3,4,5.636363636,4.818181818,4.909090909,3.363636364,15.45454545,5.818181818,17,9.818181818,28.63636364,11.54545455,0.181818182,3.090909091,2.636363636,1.454545455,0.363636364,37.36363636,19,0.503636364,0.454545455,5.363636364,2.090909091,0.354545455,50.45454545,30.09090909,21,507.9090909,1,0,2,1,2,2,0,7,Orthodox,198.12,200.66,185,28
3658,3658,Johny Hendricks,Steve Mazzagatti,12/4/2010,"Las Vegas, Nevada, USA",-1,FALSE,Welterweight,3,0,4,0,4.5,3.25,17.25,12.25,27.25,14,10.75,8,44.5,25,0.75,6.25,6,2.25,0,55.25,34.25,0.59,1,5.75,3.75,0.375,82.25,59.5,4,0,9.25,7.5,16.25,10.5,28.5,13,0,0,32,13,0,3.5,3,0.25,0,44.75,23.5,0.425,0,2.75,0.75,0.165,52.75,30.75,9,542.25,0,1,0,1,2,0,0,4,Southpaw,175.26,175.26,185,27
3659,3659,Nam Phan,Herb Dean,12/4/2010,"Las Vegas, Nevada, USA",-1,FALSE,Featherweight,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,Orthodox,167.64,177.8,135,27
